fam_id,gene_name,dn,ds
Fam_535460,GUT_GENOME239520_00718,0.006,0.0457
Fam_461250,GUT_GENOME119434_01282,0.0114816,0.0442842
Fam_565619,GUT_GENOME285519_00569,0.00587273,0.0132
Fam_259221,GUT_GENOME216800_00006,0.09548,0.28268
Fam_522191,GUT_GENOME110616_00589,0.0061,0.0267
Fam_110106,GUT_GENOME117617_00800,0.0037,0.0191
Fam_235930,GUT_GENOME275498_01052,0,0.0844
Fam_99161,GUT_GENOME157214_00459,0.0254,0.0459
Fam_517982,GUT_GENOME233292_02112,0.0389,0.1372
Fam_79028,GUT_GENOME127059_00952,0.0690667,0.0264
Fam_254876,GUT_GENOME242968_01174,0.0174,0.23
Fam_598021,GUT_GENOME164145_00118,0.0306,0.0893143
Fam_540172,GUT_GENOME009463_03083,0.00486,0.03814
Fam_224929,GUT_GENOME009393_01667,0.04496,0.07048
Fam_133017,GUT_GENOME181273_01083,0.0087,0.0456
Fam_473541,GUT_GENOME014297_00363,0.0415333,0.0863667
Fam_613209,GUT_GENOME243929_00851,0.0896,0.0517
Fam_183342,GUT_GENOME070881_01300,0.137,0.078
Fam_487124,GUT_GENOME172211_03120,0.0092,0.0173
Fam_418558,GUT_GENOME076015_01582,0.021,0.0685
Fam_548018,GUT_GENOME148392_00500,0.023,0.0309
Fam_5533,GUT_GENOME243342_00732,0.0188,0.0875
Fam_465517,GUT_GENOME143489_00569,0.0312,0.106
Fam_531327,GUT_GENOME079293_01293,0.00275,0.07585
Fam_508848,GUT_GENOME090759_00835,0.0365361,0.0513246
Fam_80019,GUT_GENOME157138_01223,0.0064,0.1903
Fam_13365,GUT_GENOME223558_00313,0,0.0947
Fam_297658,GUT_GENOME020967_00735,0.0636953,0.0950419
Fam_229594,GUT_GENOME222853_00198,0.022,0.1255
Fam_600371,GUT_GENOME264156_01041,0.01482,0.1069
Fam_311132,GUT_GENOME063845_01397,0.0221296,0.0341447
Fam_398905,GUT_GENOME104597_01149,0.0152625,0.075525
Fam_353929,GUT_GENOME069760_01294,0.054725,0.07715
Fam_122647,GUT_GENOME180083_01265,0.1002,0.03385
Fam_472107,GUT_GENOME167590_01895,0.00606667,0.0086
Fam_502804,GUT_GENOME096387_02017,0.0687,0.8307
Fam_418827,GUT_GENOME058168_00027,0.088575,0.0497125
Fam_570415,GUT_GENOME006790_00780,0.0397,0.0353333
Fam_189911,GUT_GENOME056795_00347,0.0133,0.0216
Fam_275113,GUT_GENOME045099_01468,0.10839,0.04129
Fam_506235,GUT_GENOME101972_01503,0.0384,0.0919
Fam_19609,GUT_GENOME068839_00030,0.0794333,0.0975333
Fam_391353,GUT_GENOME011462_00321,0.0587,0.1042
Fam_59139,GUT_GENOME197346_01267,0.0104778,0.0635
Fam_389047,GUT_GENOME066420_00565,0,0.05104
Fam_434066,GUT_GENOME129360_01471,0.0251,0.0505
Fam_389184,GUT_GENOME235225_00750,0.220239,0.170122
Fam_326477,GUT_GENOME257402_00307,0,0.0601
Fam_377425,GUT_GENOME005644_01171,0.00995385,0.0319308
Fam_629949,GUT_GENOME087186_01247,0.0196,0.0837
Fam_525062,GUT_GENOME172970_03127,0.0106,0.03
Fam_46104,GUT_GENOME072836_00241,0.0218,0.0274
Fam_45564,GUT_GENOME286701_00259,0.0206,0.0364
Fam_535493,GUT_GENOME091102_01843,0.0155,0.0439
Fam_569043,GUT_GENOME053780_02038,0.007,0.0892
Fam_415837,GUT_GENOME265376_01555,0.08145,0.084575
Fam_83680,GUT_GENOME132623_02047,0,0.0278
Fam_66118,GUT_GENOME030153_02561,0.133407,0.0716333
Fam_341919,GUT_GENOME238369_01862,0,0.1044
Fam_518423,GUT_GENOME005429_03119,0.15568,0.03928
Fam_474642,GUT_GENOME073242_01495,0,0.0193
Fam_474048,GUT_GENOME152802_01438,0.0032,0.0744667
Fam_376786,GUT_GENOME152533_02450,0.0066,0.0162
Fam_139822,GUT_GENOME013960_00295,0.00902222,0.0545
Fam_191034,GUT_GENOME234987_00832,0.00027931,0.0206178
Fam_279638,GUT_GENOME213902_00465,0.0180756,0.156715
Fam_187807,GUT_GENOME074149_00763,0.3083,0.4508
Fam_233792,GUT_GENOME280940_01452,0.0535,0.13518
Fam_489679,GUT_GENOME154537_00489,0.0567917,0.0441417
Fam_378045,GUT_GENOME018030_00885,0.032725,0.040175
Fam_490205,GUT_GENOME091089_00229,0.0023,0.017
Fam_27557,GUT_GENOME018030_01022,0.00863333,0.0875
Fam_149164,GUT_GENOME172470_01862,0.137279,0.786229
Fam_343381,GUT_GENOME070636_01310,0.0068,0.03705
Fam_40884,GUT_GENOME128955_01321,0.0439312,0.161374
Fam_628988,GUT_GENOME011167_00382,0.0012,0.0063
Fam_506125,GUT_GENOME235626_01416,0.16606,0.25442
Fam_552781,GUT_GENOME258448_00260,0.0084,0.0107
Fam_31059,GUT_GENOME261239_01535,0.0598667,0.3881
Fam_473788,GUT_GENOME009466_01193,0.08475,0.0457
Fam_300669,GUT_GENOME098352_00777,0.0035,0.0282
Fam_454743,GUT_GENOME080548_00245,0,0.1482
Fam_322426,GUT_GENOME044373_01165,0.0142,0.0412
Fam_420874,GUT_GENOME057251_01247,0.159635,0.529052
Fam_240519,GUT_GENOME222124_00539,0.0297178,0.0331513
Fam_411759,GUT_GENOME031312_00297,0.01165,0.05933
Fam_579060,GUT_GENOME012722_01363,0.0948333,0.0395
Fam_383878,GUT_GENOME114279_00501,0,0.0599
Fam_23808,GUT_GENOME141208_00295,0.0537,0.0852
Fam_144940,GUT_GENOME007879_01149,0.0711,0.3403
Fam_88432,GUT_GENOME146531_01892,0.0492333,0.0182667
Fam_247117,GUT_GENOME129587_00655,0.0640143,0.123429
Fam_68517,GUT_GENOME130494_00614,0.00328462,0.0257
Fam_58393,GUT_GENOME071372_00258,0.0261,0.078
Fam_563655,GUT_GENOME186588_00950,0.0051,0.013
Fam_28467,GUT_GENOME221348_00015,0.162043,0.0582857
Fam_200855,GUT_GENOME176538_01337,0.0097,0.0267
Fam_314071,GUT_GENOME274622_02432,0.0335929,0.0601954
Fam_24321,GUT_GENOME091841_00321,0.0680765,0.31092
Fam_9618,GUT_GENOME271492_00193,0.107,0.0349
Fam_174533,GUT_GENOME093138_01959,0.0389919,0.0187351
Fam_625010,GUT_GENOME055806_00206,0.014,0.0801
Fam_222374,GUT_GENOME055320_00611,0.0449755,0.0571154
Fam_413212,GUT_GENOME057850_00668,0.044925,0.019475
Fam_496909,GUT_GENOME009999_01819,0.0063,0.0625
Fam_334727,GUT_GENOME146681_01162,0.00702083,0.0562042
Fam_619568,GUT_GENOME007840_02382,0.0168333,0.0641
Fam_541879,GUT_GENOME010930_00458,0.0106,0.0523
Fam_584214,GUT_GENOME028909_01560,0.0064,0.0141
Fam_77168,GUT_GENOME157431_01434,0.0265,0.0736
Fam_546505,GUT_GENOME015742_01373,0.0666,0.1345
Fam_279623,GUT_GENOME153824_00425,0.0135,0.0491
Fam_220569,GUT_GENOME022558_01212,0.0122333,0.0200667
Fam_355649,GUT_GENOME236528_01967,0.1062,1.4367
Fam_622792,GUT_GENOME211781_00348,0.054935,0.18406
Fam_555402,GUT_GENOME127922_01502,0.0115,0.0355667
Fam_364304,GUT_GENOME077293_01112,0.0094,0.0133
Fam_55346,GUT_GENOME226032_00454,0,0.0455
Fam_76318,GUT_GENOME210474_01547,0.25825,0.191
Fam_349729,GUT_GENOME224262_00227,0.0191,0.0429
Fam_506838,GUT_GENOME239199_01235,0.0332,0.0688
Fam_278364,GUT_GENOME236234_00520,0.2555,1.322
Fam_463780,GUT_GENOME095199_01344,0.0177,0.0148
Fam_230979,GUT_GENOME275108_02040,0.00823333,0.0106
Fam_40671,GUT_GENOME041737_02012,0.0022,0.0197
Fam_595590,GUT_GENOME104678_01616,0.0661333,0.224133
Fam_413948,GUT_GENOME271063_01053,0.0203167,0.0353917
Fam_572499,GUT_GENOME243636_01002,0.0285,0.0774
Fam_301544,GUT_GENOME009241_00093,0.0191357,0.1607
Fam_280991,GUT_GENOME015433_00364,0.0087,0.0935
Fam_529033,GUT_GENOME242970_01266,0,0.0388
Fam_267235,GUT_GENOME279103_01895,0.0261182,0.0344455
Fam_102843,GUT_GENOME241792_01317,0.01185,0.0236
Fam_217769,GUT_GENOME032172_00622,0.2509,0.4689
Fam_11828,GUT_GENOME011565_00065,0.0616,0.0255
Fam_564545,GUT_GENOME022890_00895,0.0109,0.0266
Fam_169875,GUT_GENOME096119_04518,0.0091625,0.070275
Fam_426683,GUT_GENOME222764_00689,0.1204,1.0953
Fam_149251,GUT_GENOME048238_00586,0.0262,0.0397
Fam_350907,GUT_GENOME252364_01529,0.00515,0.0113
Fam_169575,GUT_GENOME285994_02382,0.105638,0.0741154
Fam_126790,GUT_GENOME037883_02699,0.0234,0.0455
Fam_213987,GUT_GENOME235614_00577,0.0364,0.2424
Fam_480529,GUT_GENOME157155_00553,0.034,0.0334
Fam_219745,GUT_GENOME110777_00034,0.0114,0.0402
Fam_150792,GUT_GENOME105882_00868,0.0616,0.2648
Fam_346925,GUT_GENOME131848_01132,0.0373,0.0118
Fam_471053,GUT_GENOME251548_00643,0.1035,0.1894
Fam_450766,GUT_GENOME050726_01253,0,0.0369
Fam_331768,GUT_GENOME037772_00333,0.0267,0.0535
Fam_465035,GUT_GENOME050843_00397,0.0819667,0.128967
Fam_314882,GUT_GENOME067211_01183,0.0197429,0.0671286
Fam_144150,GUT_GENOME155031_02095,0.092225,0.022025
Fam_324498,GUT_GENOME222536_01545,0.0357759,0.0179835
Fam_401400,GUT_GENOME252761_00033,0,0.8142
Fam_92072,GUT_GENOME079635_01127,0,0.0292
Fam_320465,GUT_GENOME032214_00215,0.0084,0.0765
Fam_395845,GUT_GENOME073405_00485,0.0858823,0.0729681
Fam_586293,GUT_GENOME069207_00707,0,0.0392
Fam_258416,GUT_GENOME038074_00504,0.0346,0.0216
Fam_231059,GUT_GENOME104271_02672,0.0357,0.0869
Fam_12665,GUT_GENOME075278_00825,0.0168,0.0939
Fam_217747,GUT_GENOME011427_01143,0.0286,0.0749
Fam_568796,GUT_GENOME013675_01384,0.0161677,0.102587
Fam_5051,GUT_GENOME235859_00303,0.0668455,0.129971
Fam_583889,GUT_GENOME014695_01882,0.00476667,0.0342667
Fam_490198,GUT_GENOME025919_01448,0.0324667,0.255833
Fam_504504,GUT_GENOME285864_00586,0.0367884,0.0908726
Fam_176515,GUT_GENOME045677_03201,0.0156,0.0185
Fam_275876,GUT_GENOME013520_01429,0.0413,0.0829
Fam_524658,GUT_GENOME015394_01978,0.0425,0.0278
Fam_434420,GUT_GENOME194229_01311,0.017665,0.01535
Fam_302366,GUT_GENOME268613_01299,0.0444286,0.117943
Fam_118327,GUT_GENOME076314_00046,0.004,0.0416
Fam_502026,GUT_GENOME280492_01432,0.259578,0.358721
Fam_114527,GUT_GENOME118870_00727,0.013825,0.0159
Fam_466895,GUT_GENOME156766_00746,0.00681429,0.102343
Fam_507496,GUT_GENOME103539_03458,0.0396,0.0148
Fam_467699,GUT_GENOME179261_00767,0.248055,0.567536
Fam_372451,GUT_GENOME189176_02209,0.0212,0.2092
Fam_441006,GUT_GENOME258812_01149,0,0.0207
Fam_331734,GUT_GENOME238413_01009,0.0051,0.0274
Fam_179718,GUT_GENOME111334_00080,0.0123,0.0169
Fam_622087,GUT_GENOME239200_00305,0.00786667,0.0251
Fam_142890,GUT_GENOME283376_00744,0.003,0.0249333
Fam_572672,GUT_GENOME233154_00859,0.0241,0.0658
Fam_497739,GUT_GENOME075424_01596,0.1488,0.2687
Fam_298267,GUT_GENOME093729_00940,0.0668,0.0601
Fam_233560,GUT_GENOME116287_01743,0.0621,0.0712
Fam_400033,GUT_GENOME179755_00692,0.0102,0.0375
Fam_294633,GUT_GENOME122307_00875,0.0061,0.0205
Fam_489168,GUT_GENOME082815_01622,0.0061,0.032
Fam_90433,GUT_GENOME015477_01219,0.0396,0.0295
Fam_114088,GUT_GENOME021541_01411,0.168332,0.140681
Fam_70918,GUT_GENOME285124_01997,0.0229,0.46226
Fam_302198,GUT_GENOME123441_00913,0.0407,0.039
Fam_103079,GUT_GENOME011802_01100,0.0352333,0.0611667
Fam_206593,GUT_GENOME020782_00197,0.02115,0.06465
Fam_16180,GUT_GENOME112724_01395,0,0.0284692
Fam_264626,GUT_GENOME007402_02522,0.02615,0.02435
Fam_396494,GUT_GENOME127115_03268,0.0149,0.10635
Fam_101085,GUT_GENOME220291_00617,0.0091,0.0726
Fam_567012,GUT_GENOME200146_00608,0.0773667,0.146367
Fam_168594,GUT_GENOME051657_01403,0,0.4652
Fam_284072,GUT_GENOME274071_00699,0.00389412,0.0538118
Fam_237869,GUT_GENOME128301_02272,0.00196667,0.0897333
Fam_281101,GUT_GENOME167122_01736,0.016475,0.02885
Fam_337397,GUT_GENOME251627_01346,0.0143,0.0319
Fam_34321,GUT_GENOME075322_00590,0.146675,0.1966
Fam_253570,GUT_GENOME236399_00710,0.0124,0.0221
Fam_148417,GUT_GENOME221096_01312,0,0.0243
Fam_385183,GUT_GENOME199879_01155,0.0463,0.0550667
Fam_54907,GUT_GENOME223515_01263,0,0.0444
Fam_31121,GUT_GENOME127475_01318,0.0323,0.0681
Fam_340528,GUT_GENOME192929_01088,0.0494,0.0587
Fam_574860,GUT_GENOME151326_00977,0.017,0.0437667
Fam_353190,GUT_GENOME236234_01402,0.0358,0.0689
Fam_524460,GUT_GENOME169685_00048,0,0.028
Fam_138455,GUT_GENOME190062_02041,0.0874,0.0811
Fam_329891,GUT_GENOME247226_01045,0.00301607,0.0347024
Fam_584194,GUT_GENOME030871_01002,0.01615,0.03215
Fam_134571,GUT_GENOME069532_00010,0.0026,0.0251417
Fam_106039,GUT_GENOME207562_00449,0.0489,0.0795
Fam_548397,GUT_GENOME139105_01926,0.055,0.0935
Fam_385956,GUT_GENOME112662_01259,0.0087,0.08065
Fam_436202,GUT_GENOME087495_01353,0.00804091,0.0712886
Fam_254996,GUT_GENOME027376_00241,0.0067,0.0881
Fam_213428,GUT_GENOME071853_01186,0.0104,0.0274
Fam_228083,GUT_GENOME036466_02877,0.0668734,0.0446063
Fam_240755,GUT_GENOME260041_01223,0.02545,0.08875
Fam_368913,GUT_GENOME220482_02833,0.00358182,0.0790364
Fam_444186,GUT_GENOME008726_02064,0.0117317,0.076236
Fam_188522,GUT_GENOME188161_00981,0.112,0.0666
Fam_336066,GUT_GENOME157241_00711,0.0328,0.0092
Fam_297630,GUT_GENOME124786_00253,0.0234368,0.0327158
Fam_213177,GUT_GENOME074064_00608,0.0401789,0.211761
Fam_281588,GUT_GENOME078309_00396,0.00945,0.054
Fam_607116,GUT_GENOME011573_01438,0.0115583,0.0187417
Fam_48369,GUT_GENOME043904_01403,0.200033,0.1742
Fam_31330,GUT_GENOME223520_00269,0.1005,0.0558
Fam_186800,GUT_GENOME023541_01783,0.0449342,0.0435871
Fam_324792,GUT_GENOME147776_00887,0.0278,0.0432
Fam_39586,GUT_GENOME071148_01470,0.00607273,0.108245
Fam_540600,GUT_GENOME201019_02231,0.0311167,0.0272111
Fam_601080,GUT_GENOME008083_01025,0.0072,0.0413
Fam_456095,GUT_GENOME118396_00500,0.01115,0.03505
Fam_75187,GUT_GENOME055415_01273,0.017675,0.0447625
Fam_284074,GUT_GENOME259047_01496,0.0291333,0.0342
Fam_331336,GUT_GENOME235499_00569,0,0.0166
Fam_286822,GUT_GENOME018034_01267,0.0201,0.0295
Fam_12247,GUT_GENOME046014_00298,0.00686,0.13882
Fam_514680,GUT_GENOME111064_00071,0.0054,0.0252
Fam_45859,GUT_GENOME015280_00490,0.0147333,0.0668667
Fam_422946,GUT_GENOME024283_00602,0.0013,0.01
Fam_139845,GUT_GENOME225224_01780,0.02322,0.04708
Fam_240389,GUT_GENOME221383_02582,0.02488,0.05703
Fam_102027,GUT_GENOME024252_01548,0.0323,0.0863
Fam_583952,GUT_GENOME051122_01350,0.03365,0.0522
Fam_291177,GUT_GENOME232922_00914,0.00601869,0.0344556
Fam_532216,GUT_GENOME246074_01031,0.283246,0.208011
Fam_416531,GUT_GENOME149959_01180,0.0106,0.0155
Fam_303824,GUT_GENOME251476_01531,0.06485,0.082225
Fam_571035,GUT_GENOME066700_01424,0.0107,0.0133
Fam_431558,GUT_GENOME204708_00676,0.0021,0.0099
Fam_481061,GUT_GENOME094606_01138,0.00725556,0.156211
Fam_404513,GUT_GENOME028288_00897,0.02345,0.0087
Fam_238959,GUT_GENOME207697_03169,0.0032,0.0454
Fam_169958,GUT_GENOME095634_01222,0.0131,0.1067
Fam_100223,GUT_GENOME041901_01241,0.02044,0.07126
Fam_618567,GUT_GENOME164096_01293,0.0307444,0.0639444
Fam_619555,GUT_GENOME011045_00479,0,0.0453
Fam_139852,GUT_GENOME121490_00308,0.0278,0.0194
Fam_342404,GUT_GENOME197726_00057,0.0270788,0.180611
Fam_626619,GUT_GENOME232582_00898,0.0507,0.0305
Fam_617053,GUT_GENOME085948_01635,0.195155,0.56373
Fam_625833,GUT_GENOME268109_00716,0,0.0453
Fam_447610,GUT_GENOME182400_00898,0.0347242,0.0400591
Fam_33498,GUT_GENOME155637_00022,0.1068,0.3763
Fam_399985,GUT_GENOME248373_01582,0.127408,0.0588667
Fam_116112,GUT_GENOME222247_00268,0.0641,0.07
Fam_408892,GUT_GENOME112389_00163,0.0504,0.041
Fam_252381,GUT_GENOME232691_01224,0.0234,0.0153
Fam_503352,GUT_GENOME090556_00298,0.00977163,0.0277894
Fam_124600,GUT_GENOME114737_01409,0.0959839,0.0780382
Fam_284726,GUT_GENOME048856_01685,0.0430389,0.0416889
Fam_401692,GUT_GENOME096900_01674,0.1346,0.3271
Fam_59491,GUT_GENOME268084_00527,0.0236,0.0563
Fam_318580,GUT_GENOME217967_00479,0.0199,0.0110333
Fam_13945,GUT_GENOME031954_01495,0.0136,0.0141
Fam_391480,GUT_GENOME105123_00675,0.0718,0.0139
Fam_163051,GUT_GENOME025820_00390,0.3525,0.957
Fam_231954,GUT_GENOME025653_01218,0.12245,0.2438
Fam_404314,GUT_GENOME026028_00618,0.0129722,0.0292194
Fam_397042,GUT_GENOME112830_02077,0.2684,0.182
Fam_552388,GUT_GENOME170834_01607,0.0131556,0.0209611
Fam_139784,GUT_GENOME194419_00771,0.0207412,0.0663059
Fam_580749,GUT_GENOME127853_00291,0.0053,0.0248
Fam_86694,GUT_GENOME233916_01040,0.0179917,0.0205583
Fam_619946,GUT_GENOME248548_01280,0.0282154,0.0236923
Fam_287281,GUT_GENOME107974_01170,0.0523541,0.108473
Fam_502512,GUT_GENOME235576_00638,0.0104,0.0459
Fam_51567,GUT_GENOME064870_01603,0.1428,0.0393
Fam_142365,GUT_GENOME181591_01068,0.0529,0.1336
Fam_390435,GUT_GENOME048754_00030,0.0094,0.14306
Fam_157536,GUT_GENOME236890_01221,0.0843,0.2556
Fam_302641,GUT_GENOME140531_03088,0.146,0.364607
Fam_578023,GUT_GENOME273310_01739,0.0784,0.2205
Fam_198849,GUT_GENOME023477_00459,0.0703667,0.0327333
Fam_521842,GUT_GENOME026183_00384,0.067825,0.102825
Fam_370540,GUT_GENOME246464_00498,0.0207667,0.0639667
Fam_122450,GUT_GENOME241871_02244,0.03644,0.02448
Fam_586324,GUT_GENOME044056_01149,0.0143,0.0287
Fam_390267,GUT_GENOME211359_00218,0.0102,0.0534
Fam_61928,GUT_GENOME243580_00759,0.008,0.1149
Fam_217386,GUT_GENOME040499_00464,0.00912,0.09761
Fam_200115,GUT_GENOME143495_01574,0.08775,0.287575
Fam_580976,GUT_GENOME073445_00213,0.0237,0.396
Fam_301517,GUT_GENOME214307_01396,0,0.0448
Fam_373747,GUT_GENOME243344_01390,0.0310667,0.106
Fam_490976,GUT_GENOME014183_01351,0,0.0312
Fam_182557,GUT_GENOME258901_00278,0.0094,0.0263
Fam_592727,GUT_GENOME096168_01101,0.0351,0.1783
Fam_285866,GUT_GENOME217668_03086,0.15295,0.29972
Fam_480853,GUT_GENOME202298_01633,0.0243,0.0095
Fam_371097,GUT_GENOME151802_01409,0.0848182,0.0280455
Fam_553034,GUT_GENOME058909_02115,0.06548,0.03912
Fam_263790,GUT_GENOME113893_00598,0.0167,0.0344333
Fam_582569,GUT_GENOME245917_01358,0.0243,0.0742
Fam_372661,GUT_GENOME042150_00855,0.1319,0.1931
Fam_363210,GUT_GENOME150801_00318,0.275,1.2068
Fam_68418,GUT_GENOME204245_00436,0.0163,0.1027
Fam_289231,GUT_GENOME133205_02252,0.0404,0.0522
Fam_414008,GUT_GENOME149116_01641,0.0129,0.079
Fam_221506,GUT_GENOME053307_00593,0.0156,0.0934
Fam_423378,GUT_GENOME203250_00854,0.0699,0.151
Fam_493738,GUT_GENOME036174_00741,0.00233333,0.0292
Fam_347172,GUT_GENOME133801_01803,0.0242333,0.0348667
Fam_36808,GUT_GENOME002652_01560,0.00753333,0.0084
Fam_66089,GUT_GENOME229264_00205,0.035,0.0344
Fam_11163,GUT_GENOME252768_01374,0,0.159517
Fam_67861,GUT_GENOME018041_00039,0.00593333,0.0450333
Fam_403763,GUT_GENOME286575_01188,0.00142,0.05178
Fam_569815,GUT_GENOME238058_01411,0.0083,0.0807
Fam_411533,GUT_GENOME237951_00869,0,0.0341
Fam_474342,GUT_GENOME268453_01275,0.0406,0.0135
Fam_515443,GUT_GENOME275306_00336,0.01365,0.01205
Fam_104840,GUT_GENOME166051_01056,0.02229,0.12992
Fam_48289,GUT_GENOME221349_01579,0.0194083,0.0489833
Fam_80383,GUT_GENOME073420_01002,0.03922,0.0478
Fam_147506,GUT_GENOME085210_00881,0.1028,0.0672
Fam_180099,GUT_GENOME141009_01470,0.0888,0.1202
Fam_571800,GUT_GENOME018944_00116,0.0877,0.0781
Fam_315876,GUT_GENOME248593_00730,0.1222,0.09516
Fam_335868,GUT_GENOME133976_02278,0.0508667,0.023
Fam_9640,GUT_GENOME092959_01920,0.0116,0.0342
Fam_411753,GUT_GENOME234776_01116,0.0143333,0.0489
Fam_279816,GUT_GENOME017309_01000,0.00865,0.009
Fam_330991,GUT_GENOME074144_00854,0.0242,0.013
Fam_10077,GUT_GENOME270748_00934,0.0272,0.095
Fam_351087,GUT_GENOME195740_02169,0.0186,0.0257667
Fam_47265,GUT_GENOME032816_01271,0.0162,0.0412
Fam_145936,GUT_GENOME000600_00450,0,0.0389
Fam_348632,GUT_GENOME168135_00731,0,0.097
Fam_176106,GUT_GENOME005744_00482,0.0764,0.0488
Fam_150550,GUT_GENOME114827_01548,0.0195,0.187133
Fam_384203,GUT_GENOME218458_01248,0.0149,0.0393667
Fam_499701,GUT_GENOME266591_00779,0.0617,0.0213
Fam_528758,GUT_GENOME096549_01734,0.0718333,0.0734333
Fam_617456,GUT_GENOME163447_01602,0.0146,0.0299
Fam_36139,GUT_GENOME209053_01630,0.02875,0.06125
Fam_168267,GUT_GENOME153800_00179,0.0227,0.2042
Fam_623904,GUT_GENOME282840_01348,0.0143154,0.161285
Fam_31311,GUT_GENOME023597_00043,0.0458,0.0245
Fam_189833,GUT_GENOME110032_01377,0.0151,0.0804
Fam_242709,GUT_GENOME087415_00484,0.0653423,0.115548
Fam_244344,GUT_GENOME237183_00637,0.0241,0.0211
Fam_293645,GUT_GENOME265805_00845,0.0207,0.0341
Fam_39362,GUT_GENOME145013_05079,0.125562,0.0883647
Fam_47943,GUT_GENOME227504_00805,0.00623333,0.0288667
Fam_261080,GUT_GENOME191350_00192,0.03185,0.423013
Fam_91738,GUT_GENOME255968_00610,0.0176333,0.0302
Fam_458013,GUT_GENOME224503_00976,0.0068,0.0089
Fam_622808,GUT_GENOME246152_01588,0.01818,0.04951
Fam_461282,GUT_GENOME282082_02026,0.02765,0.0422
Fam_508538,GUT_GENOME239140_00492,0.174325,0.137975
Fam_405392,GUT_GENOME012304_01131,0.0112196,0.0654107
Fam_50003,GUT_GENOME079806_00846,0.0427,0.0582
Fam_208594,GUT_GENOME264363_01247,0.12,0.084
Fam_364064,GUT_GENOME271760_00412,0.02404,0.0632467
Fam_373442,GUT_GENOME203655_01034,0.0814,0.0702
Fam_454302,GUT_GENOME024647_01476,0.0670714,0.0356429
Fam_415143,GUT_GENOME040477_01677,0.0281667,0.0401889
Fam_246237,GUT_GENOME217074_00341,0.0568,0.0576
Fam_151041,GUT_GENOME285261_00798,0.067,0.0577
Fam_196486,GUT_GENOME050969_01399,0.0453,0.0656
Fam_105306,GUT_GENOME136279_01180,0.0716729,0.198413
Fam_334228,GUT_GENOME234844_00202,0.1282,0.17085
Fam_125607,GUT_GENOME022549_00009,0.310522,0.0956522
Fam_517026,GUT_GENOME011117_00752,0.0725,0.0753
Fam_68732,GUT_GENOME029254_00252,0.00313333,0.0281333
Fam_24329,GUT_GENOME244366_00393,0,0.1077
Fam_245284,GUT_GENOME171616_02193,0,0.1847
Fam_158534,GUT_GENOME184133_01194,0.023,0.0452
Fam_545725,GUT_GENOME013464_01137,0.04735,0.032225
Fam_414507,GUT_GENOME233902_00317,0.0146,0.0214667
Fam_66723,GUT_GENOME222427_01354,0.00648462,0.00532308
Fam_281496,GUT_GENOME011895_01623,0.0269,0.0317333
Fam_281513,GUT_GENOME008405_01485,0,0.056
Fam_624974,GUT_GENOME220852_00693,0.0505,0.0687
Fam_65747,GUT_GENOME115576_00287,0,0.0355
Fam_441523,GUT_GENOME044159_00775,0.0035,0.0183
Fam_421996,GUT_GENOME029277_00517,0.0072,0.0141
Fam_593276,GUT_GENOME208489_01647,0.008,0.05925
Fam_612432,GUT_GENOME157431_01177,0.0127,0.11335
Fam_264760,GUT_GENOME086455_00801,0.0345,0.0563
Fam_703,GUT_GENOME128837_00374,0.1799,0.333581
Fam_325274,GUT_GENOME138659_01263,0.0557,0.0498
Fam_6731,GUT_GENOME204104_01163,0.0585857,0.0657
Fam_198476,GUT_GENOME276988_01480,0.1078,0.0601
Fam_3520,GUT_GENOME239032_00206,0.0615,0.0572
Fam_515424,GUT_GENOME078838_00988,0.0438,0.0467
Fam_303326,GUT_GENOME165450_00598,0.02038,0.08658
Fam_402236,GUT_GENOME263453_00469,0.01308,0.0582933
Fam_221113,GUT_GENOME179054_00392,0,0.0544
Fam_217863,GUT_GENOME157195_01937,0.0182167,0.0525
Fam_557759,GUT_GENOME202329_00325,0.0167333,0.1568
Fam_487218,GUT_GENOME231115_01578,0.02315,0.105088
Fam_259835,GUT_GENOME093572_01856,0.0594889,0.203144
Fam_238349,GUT_GENOME186791_00132,0.0397,0.0196
Fam_539687,GUT_GENOME116681_01383,0.030125,0.050575
Fam_481032,GUT_GENOME034797_01397,0.04245,0.0342
Fam_464694,GUT_GENOME280486_01051,0.0103,0.0563
Fam_194856,GUT_GENOME210127_00128,0.0155649,0.035273
Fam_627172,GUT_GENOME096158_01537,0.0311333,0.1064
Fam_330134,GUT_GENOME025653_01637,0.0064,0.06555
Fam_472046,GUT_GENOME243487_01049,0.0451,0.0320667
Fam_180949,GUT_GENOME220545_00500,0.0076,0.0962
Fam_104729,GUT_GENOME010967_00845,0.0317429,0.0685286
Fam_467238,GUT_GENOME251899_01681,0,0.0358
Fam_4026,GUT_GENOME039028_02308,0,0.0589667
Fam_142136,GUT_GENOME074135_01023,0,0.0426
Fam_537094,GUT_GENOME218937_01070,0,0.0241
Fam_102446,GUT_GENOME181693_00402,0.00887143,0.0100714
Fam_227443,GUT_GENOME198405_00855,0.0533819,0.0392028
Fam_131955,GUT_GENOME257728_01015,0,0.0476333
Fam_298865,GUT_GENOME264201_02085,0.0138,0.0252
Fam_504930,GUT_GENOME159535_01244,0.0126714,0.0518714
Fam_104081,GUT_GENOME060827_00531,0.1323,0.0946
Fam_20745,GUT_GENOME107616_02555,0.0489,0.0472
Fam_211792,GUT_GENOME160229_00583,0.01058,0.036
